loop,time,pressure,mass
708,819.0324683189392,615,9.153
709,820.1844563484192,617,9.152
710,821.3274512290955,616,9.152
711,822.4604496955872,618,9.151
712,823.5984439849854,614,9.15
713,824.7494225502014,616,9.15
714,825.8664331436157,614,9.149
715,827.0083863735199,615,9.149
716,828.152360200882,615,9.149
717,829.2953479290009,615,9.148
718,830.447371006012,616,9.147
719,831.5763609409332,614,9.146
720,832.7143366336823,614,9.146
721,833.9093782901764,616,9.146
722,835.0473611354828,614,9.145
723,836.190328836441,614,9.145
724,837.3693068027496,615,9.144
725,838.4883754253387,614,9.144
726,839.6483526229858,614,9.143
727,840.8063101768494,615,9.143
728,841.9393513202667,616,9.142
729,843.0672943592072,613,9.142
730,844.2313313484192,616,9.141
731,845.3593418598175,613,9.141
732,846.4902930259705,615,9.14
733,847.6342639923096,614,9.139
734,848.8311676979065,614,9.139
735,849.9693179130554,614,9.139
736,851.0952515602112,614,9.138
737,852.2383019924164,613,9.138
738,853.3933420181274,614,9.137
739,854.5072338581085,614,9.136
740,855.7002716064453,613,9.136
741,856.8432607650757,613,9.136
742,857.9862546920776,613,9.135
743,859.1532518863678,613,9.134
744,860.323212146759,613,9.133
745,861.4782364368439,614,9.133
746,862.5941586494446,614,9.133
747,863.7491977214813,612,9.133
748,864.9392342567444,613,9.132
749,866.1002414226532,613,9.131
750,867.2261683940887,613,9.131
751,868.3731451034546,612,9.13
752,869.5001757144928,614,9.13
753,870.70521068573,612,9.13
754,871.849184513092,612,9.129
755,872.9991507530212,613,9.128
756,874.2231817245483,613,9.128
757,875.3641860485077,609,9.128
758,876.5061712265015,613,9.127
759,877.6430733203888,614,9.126
760,878.7951185703278,613,9.126
761,879.9061479568481,611,9.125
762,881.0861403942108,612,9.125
763,882.2381203174591,612,9.125
764,883.3841421604156,611,9.124
765,884.5232446193695,611,9.124
766,885.6801400184631,611,9.123
767,886.8540778160095,612,9.123
768,887.9780712127686,612,9.122
769,889.116171836853,611,9.121
770,890.346090555191,611,9.121
771,891.5231120586395,611,9.12
772,892.7580819129944,611,9.12
773,893.8859436511993,612,9.12
774,895.0679688453674,612,9.119
775,896.295966386795,610,9.119
776,897.425057888031,610,9.118
777,898.5980188846588,611,9.117
778,899.764053106308,610,9.117
779,900.8869996070862,610,9.117
780,902.0709276199341,610,9.116
782,904.1864819526672,10,9.114
783,905.3298921585083,610,9.114
784,906.501843214035,609,9.113
785,907.6419608592987,610,9.113
786,908.794778585434,611,9.113
